spike_source,source,feature_type,decode_window_s,update_dt_s,n_units,manifold_type,manifold_grouping,manifold_n_components,actual_n_features,explained_variance_ratio,manifold_transform_path,target_name,target_family,decoder_name,n_train_samples,n_test_samples,primary_metric,mean_position_error_cm,median_position_error_cm,p90_position_error_cm,r2_x,r2_y,r2,correlation,mae,rmse,mean_circular_error_deg,median_circular_error_deg,p90_circular_error_deg,mae_cm,rmse_cm,accuracy,balanced_accuracy,macro_f1,confusion_matrix,class_labels
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,wall_distance_bin,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.46111111111111114,0.4342104219482655,0.3509042269981751,"[[67, 74, 24], [280, 306, 140], [485, 937, 1287]]","['center', 'middle', 'near_wall']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,wall_distance_bin,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.32222222222222224,0.43458993437851784,0.28345370530913744,"[[705, 1529, 475], [63, 366, 297], [4, 72, 89]]","['near_wall', 'middle', 'center']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,position,continuous,ridge,8398,3600,mean_position_error_cm,27.314937628732757,26.148784705598736,45.0070721814225,0.5097427561100508,0.6258423204146686,,,,,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,position,continuous,pca_ridge,8398,3600,mean_position_error_cm,27.61923216801435,26.499979522544372,45.68378123391756,0.48219200602267487,0.6294375490317378,,,,,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,position,continuous,random_forest_regressor,8398,3600,mean_position_error_cm,20.170648213369116,16.658206556108016,40.1971291785741,0.6485272718657895,0.7736517998330094,,,,,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,position,continuous,bayesian_place_decoder,8398,3600,mean_position_error_cm,25.84626658060164,22.944871910150837,47.67951707782679,0.43963263443622047,0.6666961673322772,,,,,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,speed,continuous,ridge,8398,3600,r2,,,,,,0.5194305162733885,0.7249819853533552,2.912456026737597,3.743545813475316,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,speed,continuous,pca_ridge,8398,3600,r2,,,,,,0.5194319012359332,0.7249859186210859,2.9124565701166003,3.7435404191726738,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,speed,continuous,random_forest_regressor,8398,3600,r2,,,,,,0.50636722000591,0.7156761458668319,2.9543706081995507,3.7940849748215424,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,acceleration,continuous,ridge,8398,3600,r2,,,,,,0.025730566695445156,0.1614075791422976,31.600161469710986,41.54928052746646,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,acceleration,continuous,pca_ridge,8398,3600,r2,,,,,,0.025230914132622906,0.1597883214231442,31.611229382935147,41.55993340374588,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,acceleration,continuous,random_forest_regressor,8398,3600,r2,,,,,,0.008147542574541866,0.11394885076806491,31.930942642062284,41.92253211695664,,,,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,head_direction,continuous,ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,20.3598171065412,16.5371425314028,41.466691570671316,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,head_direction,continuous,pca_ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,20.3574067983845,16.57341714745182,41.50432313044065,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,head_direction,continuous,random_forest_regressor,8398,3600,mean_circular_error_deg,,,,,,,,,,20.80008029674711,16.65291206329014,42.995400744512814,,,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,distance_to_wall,continuous,ridge,8398,3600,r2,,,,,,-0.17071674284776162,0.31648261234952796,,,,,,7.428869774108862,9.13373186510298,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,distance_to_wall,continuous,pca_ridge,8398,3600,r2,,,,,,-0.18169643858977058,0.3103789695360772,,,,,,7.449035343079421,9.176462764273124,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,distance_to_wall,continuous,random_forest_regressor,8398,3600,r2,,,,,,0.007258889609722652,0.474744843271974,,,,,,6.131453386675016,8.410858889020469,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,distance_to_wall,continuous,bayesian_place_decoder,8398,3600,r2,,,,,,-1.2234911194096614,0.3426535397765766,,,,,,9.740990555126375,12.58751621402961,,,,,
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,spatial_context,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.39055555555555554,0.4543657954760439,0.38592395141872543,"[[385, 81, 86], [492, 639, 437], [656, 442, 382]]","['center', 'corner', 'wall']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,spatial_context,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.5055555555555555,0.5611366746071714,0.5010201116894876,"[[425, 66, 61], [428, 767, 373], [395, 457, 628]]","['center', 'corner', 'wall']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,spatial_context,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.39694444444444443,0.47435366822012787,0.3964657241484031,"[[419, 93, 40], [603, 524, 353], [584, 498, 486]]","['center', 'wall', 'corner']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,movement_state,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6136111111111111,0.6691751257825921,0.5226663720826726,"[[1318, 462, 45], [357, 781, 501], [2, 24, 110]]","['fast', 'slow', 'still']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,movement_state,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6625,0.5983577056822545,0.5426043865719744,"[[1365, 438, 22], [403, 957, 279], [2, 71, 63]]","['fast', 'slow', 'still']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,wall_distance_bin,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.4275,0.3909397000306091,0.32198296414406896,"[[57, 86, 22], [283, 278, 165], [441, 1064, 1204]]","['center', 'middle', 'near_wall']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,wall_distance_bin,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6072222222222222,0.567579652357665,0.46847471605158536,"[[86, 58, 21], [155, 403, 168], [311, 701, 1697]]","['center', 'middle', 'near_wall']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,2.0,8,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k2_w0100ms,wall_distance_bin,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.4438888888888889,0.4616893794483647,0.3648947004553262,"[[1023, 1528, 158], [96, 529, 101], [9, 110, 46]]","['near_wall', 'middle', 'center']"
sorted,sorted,region_pca,0.1,0.05,200,pca,region,3.0,12,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/region_pca_k3_w0100ms,position,continuous,ridge,8398,3600,mean_position_error_cm,25.631924877620712,23.275952128737174,46.13253693706317,0.5374747819534544,0.6488335510593162,,,,,,,,,,,,,,
